leagueId,tier,number
07ff6d00-5267-11e9-9197-c81f66cf2333,SILVER,181
0813afb0-7060-11e9-8274-c81f66cf135e,GOLD,199
081a6460-231a-11e9-828d-c81f66dbb56c,SILVER,172
081f4240-1fec-11e9-97cd-c81f66cf135e,BRONZE,73
082caa90-1ffe-11e9-a5ff-c81f66dbb56c,IRON,59
082d8c70-f119-11e9-8b14-c81f66cf2333,BRONZE,28
083921e0-5b3f-11e9-93fd-c81f66cf2333,DIAMOND,106
083c5cd0-2281-11e9-b502-c81f66cf2333,BRONZE,49
083e6700-30d7-11e9-afa1-c81f66cf2333,SILVER,157
08413a90-457a-11e9-8d57-c81f66cf2333,GOLD,193
08544180-2248-11e9-ae04-c81f66dbb56c,BRONZE,101
085d1b10-739d-11e9-a0ee-c81f66dbb56c,GOLD,191
086fb6c0-ad87-11e9-a3fc-c81f66cf2333,GOLD,201
08728ca0-7502-11e9-982e-c81f66cf2333,SILVER,106
087f5b50-21a7-11e9-aa7f-c81f66cf2333,BRONZE,104
0882e4b0-2700-11e9-ae1b-c81f66cf135e,GOLD,197
0884ff80-3ba4-11e9-b68f-c81f66cf135e,PLATINUM,196
0885da60-fbf5-11e9-8ed9-46b4eaff8269,GOLD,106
088dc270-2063-11e9-861f-c81f66cf135e,SILVER,177
088edd80-8d88-11e9-b227-c81f66cf135e,GOLD,197
089432b0-2232-11e9-ae04-c81f66dbb56c,BRONZE,44
089c0ae0-43b0-11e9-8c02-c81f66cf2333,GOLD,195
089e3c10-d911-11e9-b6e4-c81f66cf2333,SILVER,78
08a26d60-457a-11e9-8d57-c81f66cf2333,SILVER,95
08a309a0-457a-11e9-8d57-c81f66cf2333,SILVER,176
08a3df50-a435-11e9-9af7-c81f66dbb56c,GOLD,200
08aafff0-223b-11e9-8e8e-c81f66cf135e,BRONZE,53
08ab6f00-2676-11e9-a8bf-c81f66dbb56c,GOLD,193
08af5330-206e-11e9-ba5a-c81f66cf135e,GOLD,195
08afaee0-5d57-11e9-a418-c81f66cf135e,GOLD,198
08b03e20-409a-11e9-8b97-c81f66dbb56c,GOLD,206
08b93b10-4298-11e9-b803-c81f66dbb56c,SILVER,167
08b98d80-76bf-11e9-b227-c81f66cf135e,GOLD,196
08bc2870-2042-11e9-beb2-c81f66cf135e,SILVER,166
08c6edf0-202e-11e9-aac6-c81f66cf2333,PLATINUM,195
08d55ec0-fb99-11e9-adca-56cbdc3b9bee,PLATINUM,108
08db98c0-2981-11e9-86a6-c81f66cf2333,GOLD,191
08debce0-2048-11e9-a3e1-c81f66cf2333,BRONZE,119
08e9e6b0-aa90-11e9-809c-c81f66cf2333,SILVER,186
08eb5740-7b72-11e9-8a0e-c81f66cf135e,GOLD,196
08eee220-204b-11e9-8b20-c81f66cf135e,BRONZE,128
08f01340-3b29-11e9-8595-c81f66dbb56c,GOLD,195
08f606e0-8bdf-11e9-8251-c81f66dbb56c,SILVER,101
08f67350-2037-11e9-beb2-c81f66cf135e,BRONZE,130
08f754c0-1fd6-11e9-aa34-c81f66cf135e,IRON,61
08ff5780-22a9-11e9-ae04-c81f66dbb56c,GOLD,194
090001e0-2087-11e9-a447-c81f66cf2333,SILVER,188
09019ef0-cee3-11e9-9b17-c81f66cf135e,GOLD,182
090ad050-2345-11e9-85b4-c81f66cf2333,SILVER,174
090f2680-5f24-11e9-9287-c81f66cf135e,GOLD,194
0915ad70-af79-11e9-b13d-c81f66dbb56c,GOLD,135
091caae0-7819-11e9-8251-c81f66dbb56c,SILVER,105
091fd9b0-21aa-11e9-828d-c81f66dbb56c,BRONZE,108
09205fc0-2759-11e9-90df-c81f66dbb56c,DIAMOND,202
092271b0-1ffd-11e9-97cd-c81f66cf135e,IRON,66
092aed70-2761-11e9-a16b-c81f66dbb56c,SILVER,168
092d2610-f904-11e9-8ed9-46b4eaff8269,SILVER,72
0930e150-4df7-11e9-bfa1-c81f66dbb56c,GOLD,197
09381660-276d-11e9-bf8a-c81f66cf2333,GOLD,195
0939d1f0-2108-11e9-aa7f-c81f66cf2333,BRONZE,117
093fea20-2c45-11e9-a0c1-c81f66dbb56c,SILVER,174
0948f510-4131-11e9-8cd5-c81f66cf2333,SILVER,183
094f0220-81b4-11e9-8a0e-c81f66cf135e,BRONZE,52
0950d050-1fdf-11e9-beb2-c81f66cf135e,SILVER,178
09518650-8108-11e9-9959-c81f66cf2333,GOLD,195
0951e770-607a-11e9-9330-c81f66dbb56c,PLATINUM,201
09593570-2137-11e9-af42-c81f66dbb56c,SILVER,174
095eb7d0-f8cc-11e9-9cc3-d2cc101b851c,GOLD,101
09631030-234a-11e9-aa7f-c81f66cf2333,BRONZE,48
096e3aa0-57ca-11e9-8403-c81f66cf2333,BRONZE,127
096f0c30-457a-11e9-8d57-c81f66cf2333,BRONZE,59
096fba90-da8a-11e9-9874-c81f66dbb56c,GOLD,198
0973a210-392f-11e9-8595-c81f66dbb56c,SILVER,179
0978b1b0-62dd-11e9-9d47-c81f66cf135e,GOLD,196
097b1b20-a988-11e9-8afb-c81f66cf135e,SILVER,84
097b56b0-f0ac-11e9-a935-c81f66cf135e,SILVER,72
09814d80-a2b5-11e9-9af7-c81f66dbb56c,PLATINUM,200
098386f0-25af-11e9-810d-c81f66dbb56c,BRONZE,108
098a7360-c5e2-11e9-b947-c81f66cf2333,SILVER,87
098a8450-1fe7-11e9-aa34-c81f66cf135e,IRON,78
098a8fd0-b7ff-11e9-aaf0-c81f66dbb56c,PLATINUM,199
0991ba00-0596-11ea-99d3-4ac218dfc596,GOLD,98
099ba2b0-1fe4-11e9-b090-c81f66cf2333,BRONZE,126
099e73a0-b8c8-11e9-83bb-c81f66cf135e,SILVER,87
099f9150-2047-11e9-a5ff-c81f66dbb56c,SILVER,179
09a06e80-cb97-11e9-bd12-c81f66dbb56c,GOLD,151
09a173d0-204c-11e9-8c4d-c81f66dbb56c,SILVER,162
09a49250-3009-11e9-84e3-c81f66cf2333,SILVER,176
09a58580-457a-11e9-8d57-c81f66cf2333,GOLD,198
09a93140-2026-11e9-bc42-c81f66dbb56c,SILVER,168
09a93e40-30ae-11e9-9bdb-c81f66cf135e,GOLD,218
09b5ed30-8689-11e9-be44-c81f66cf135e,PLATINUM,199
09be8ac0-3bc1-11e9-b0dc-c81f66dbb56c,BRONZE,62
09beff00-202d-11e9-beb2-c81f66cf135e,GOLD,193
09c2d7e0-c476-11e9-9b17-c81f66cf135e,GOLD,199
09c45460-7abd-11e9-a937-c81f66cf2333,GOLD,197
09ca7610-2040-11e9-aac6-c81f66cf2333,SILVER,164
09cfb7d0-2b65-11e9-b6d8-c81f66cf2333,SILVER,109
09dcc870-527b-11e9-a02e-c81f66cf2333,BRONZE,51
09df9760-e1b1-11e9-a1d8-c81f66cf2333,GOLD,144
09e39430-e410-11e9-b3ed-c81f66dbb56c,DIAMOND,125
09ed2f30-c3a5-11e9-9542-c81f66cf2333,GOLD,145
09ee5d20-2282-11e9-9704-c81f66cf135e,BRONZE,67
0a01ddf0-c3cc-11e9-9b17-c81f66cf135e,SILVER,90
0a033c10-b33a-11e9-b15b-c81f66cf2333,GOLD,197
0a036070-245e-11e9-b719-c81f66cf2333,BRONZE,52
0a082570-259d-11e9-a8bf-c81f66dbb56c,PLATINUM,201
0a09f0c0-9457-11e9-9af7-c81f66dbb56c,SILVER,103
0a131df0-2358-11e9-af42-c81f66dbb56c,GOLD,192
0a190080-201a-11e9-a5ff-c81f66dbb56c,BRONZE,120
0a1cfca0-2121-11e9-b719-c81f66cf2333,IRON,16
0a25eec0-bb1b-11e9-8249-c81f66cf2333,PLATINUM,170
0a271850-76a0-11e9-8b1d-c81f66dbb56c,DIAMOND,108
0a2816b0-2051-11e9-8c4d-c81f66dbb56c,GOLD,190
0a367ae0-457a-11e9-8d57-c81f66cf2333,SILVER,89
0a3759c0-a3f7-11e9-9af7-c81f66dbb56c,BRONZE,35
0a51cb10-457a-11e9-8d57-c81f66cf2333,BRONZE,69
0a525440-1fff-11e9-b090-c81f66cf2333,IRON,71
0a5e8a40-5a8c-11e9-838d-c81f66cf135e,BRONZE,113
0a65f470-4ff0-11e9-80d3-c81f66dbb56c,GOLD,197
0a6e3950-2002-11e9-a5ff-c81f66dbb56c,SILVER,161
0a79f3b0-20b3-11e9-a447-c81f66cf2333,GOLD,200
0a7b69d0-b9ff-11e9-867b-c81f66cf135e,SILVER,181
0a7db2a0-354b-11e9-8f45-c81f66cf135e,PLATINUM,195
0a8212e0-3560-11e9-8e2d-c81f66cf135e,GOLD,197
0a835440-d054-11e9-b947-c81f66cf2333,GOLD,199
0a869cc0-1fd5-11e9-8a0c-c81f66cf135e,GOLD,187
0a897d90-5f3c-11e9-ac17-c81f66cf2333,GOLD,198
0a8f1a50-30c2-11e9-b944-c81f66cf2333,BRONZE,51
0a908cc0-8bce-11e9-b135-c81f66cf135e,PLATINUM,200
0a9630d0-da98-11e9-b6e4-c81f66cf2333,PLATINUM,199
0a986ec0-2190-11e9-b502-c81f66cf2333,IRON,28
0a9a05d0-2066-11e9-8c4d-c81f66dbb56c,BRONZE,72
0a9df210-7fcc-11e9-bd4d-c81f66cf2333,GOLD,196
0aa22680-22b3-11e9-af42-c81f66dbb56c,IRON,31
0aa398e0-21bd-11e9-85b4-c81f66cf2333,PLATINUM,196
0aa6eb70-f6ac-11e9-a795-1e22f3538129,GOLD,111
0aae82d0-332b-11e9-91b7-c81f66dbb56c,GOLD,202
0ab3a1b0-25df-11e9-9237-c81f66cf2333,GOLD,193
0ab7e0c0-29ab-11e9-b7ee-c81f66cf2333,SILVER,179
0ab93600-2429-11e9-aa7f-c81f66cf2333,SILVER,172
0abf2f30-7c6a-11e9-a1ee-c81f66dbb56c,BRONZE,41
0ac7ff30-205c-11e9-861f-c81f66cf135e,SILVER,157
0ac88080-f528-11e9-bc30-c81f66cf135e,GOLD,116
0aceb320-e181-11e9-a47f-c81f66cf135e,GOLD,121
0ad02600-3e2b-11e9-902d-c81f66cf2333,BRONZE,129
0ad29f00-b303-11e9-82be-c81f66dbb56c,BRONZE,44
0ad3c1b0-2680-11e9-aec4-c81f66cf135e,SILVER,169
0ad6d640-a3c4-11e9-9af7-c81f66dbb56c,PLATINUM,195
0adcdbc0-25b7-11e9-a8bf-c81f66dbb56c,BRONZE,44
0ae75460-2017-11e9-beb2-c81f66cf135e,DIAMOND,250
0ae7b5e0-2201-11e9-af42-c81f66dbb56c,SILVER,164
0aed6db0-6e1d-11e9-a20e-c81f66cf2333,GOLD,199
0aef3610-44d6-11e9-8a61-c81f66dbb56c,BRONZE,51
0af12820-2006-11e9-a69a-c81f66dbb56c,GOLD,194
0aff97a0-2878-11e9-9cda-c81f66cf135e,SILVER,173
0b038ec0-1ff2-11e9-a69a-c81f66dbb56c,PLATINUM,243
0b0c0480-2045-11e9-a5ff-c81f66dbb56c,BRONZE,132
0b0f0090-457a-11e9-8d57-c81f66cf2333,GOLD,196
0b10c8e0-7c2e-11e9-8b1d-c81f66dbb56c,PLATINUM,204
0b112790-59bf-11e9-8078-c81f66dbb56c,GOLD,196
0b1380b0-2389-11e9-b502-c81f66cf2333,SILVER,169
0b16db70-ac96-11e9-95c6-c81f66cf135e,GOLD,198
0b1a2680-210f-11e9-af42-c81f66dbb56c,IRON,36
0b1e05e0-2045-11e9-bc42-c81f66dbb56c,IRON,76
0b1ec0f0-01d8-11ea-af55-5edcbba62409,PLATINUM,108
0b1f0620-457a-11e9-8d57-c81f66cf2333,PLATINUM,204
0b1f25f0-21c7-11e9-b1c7-c81f66cf135e,PLATINUM,195
0b260130-dfdc-11e9-950a-c81f66cf2333,DIAMOND,104
0b315010-31ba-11e9-b944-c81f66cf2333,SILVER,90
0b333ca0-a82e-11e9-b227-c81f66cf135e,GOLD,196
0b370970-2da9-11e9-8985-c81f66cf2333,GOLD,196
0b376960-2cbe-11e9-aa2d-c81f66dbb56c,SILVER,171
0b413420-457a-11e9-8d57-c81f66cf2333,SILVER,188
0b413421-457a-11e9-8d57-c81f66cf2333,SILVER,172
0b41d060-457a-11e9-8d57-c81f66cf2333,SILVER,94
0b4308e0-457a-11e9-8d57-c81f66cf2333,BRONZE,50
0b4f4ad0-fcca-11e9-90b6-96db573dc5f4,SILVER,73
0b533be0-25c5-11e9-a603-c81f66cf2333,IRON,21
0b543b90-62f5-11e9-a30b-c81f66dbb56c,SILVER,114
0b56c3a0-3c95-11e9-b0dc-c81f66dbb56c,GOLD,195
0b57ad00-a80c-11e9-a1ee-c81f66dbb56c,SILVER,95
0b584a00-b4d5-11e9-94c5-c81f66dbb56c,BRONZE,39
0b5ad540-2cd1-11e9-82a4-c81f66cf135e,BRONZE,46
0b5ae530-3dfc-11e9-b68f-c81f66cf135e,GOLD,196
0b5e1060-759d-11e9-982e-c81f66cf2333,GOLD,196
0b613440-76c7-11e9-bd4d-c81f66cf2333,SILVER,136
0b618140-6c25-11e9-8a78-c81f66cf135e,SILVER,90
0b655f40-3cb9-11e9-b700-c81f66cf2333,SILVER,148
0b74d0e0-2023-11e9-8a0c-c81f66cf135e,GOLD,194
0b759cf0-205f-11e9-a43b-c81f66cf135e,BRONZE,86
0b7a7c80-d328-11e9-af01-c81f66dbb56c,SILVER,86
0b7ba250-38c7-11e9-a9ff-c81f66cf135e,SILVER,127
0b7c6730-7ff8-11e9-be44-c81f66cf135e,GOLD,200
0b8f0310-3ff5-11e9-b68f-c81f66cf135e,SILVER,176
0b92c0b0-6712-11e9-815b-c81f66dbb56c,GOLD,200
0b945390-2b57-11e9-8985-c81f66cf2333,GOLD,195
0b9d3710-203c-11e9-9a46-c81f66dbb56c,GOLD,193
0ba333c0-21ab-11e9-8e8e-c81f66cf135e,SILVER,175
0ba4c710-bc4e-11e9-9d23-c81f66cf2333,GOLD,196
0bac6d00-863c-11e9-9959-c81f66cf2333,SILVER,105
0bae6030-5af7-11e9-838d-c81f66cf135e,SILVER,170
0baf2320-24f7-11e9-97b3-c81f66dbb56c,GOLD,196
0bb629d0-1fda-11e9-97cd-c81f66cf135e,SILVER,179
0bc3a8a0-202d-11e9-b090-c81f66cf2333,IRON,59
0bc502d0-ef9f-11e9-8b14-c81f66cf2333,GOLD,110
0bc9b9b0-2fb0-11e9-91b7-c81f66dbb56c,BRONZE,92
0bca3bb0-7aab-11e9-b227-c81f66cf135e,PLATINUM,203
0bd112f0-70ba-11e9-b04c-c81f66dbb56c,BRONZE,39
0bdafee0-6fc6-11e9-a0ee-c81f66dbb56c,SILVER,184
0be5ebd0-32f3-11e9-90bc-c81f66dbb56c,SILVER,186
0beb52b0-695c-11e9-9d47-c81f66cf135e,BRONZE,51
0bf0c300-9a06-11e9-8a0e-c81f66cf135e,PLATINUM,202
0bf12470-2031-11e9-beb2-c81f66cf135e,BRONZE,113
0bf71df0-7e62-11e9-a1ee-c81f66dbb56c,SILVER,124
0c012a40-b961-11e9-9d23-c81f66cf2333,PLATINUM,200
0c083950-c06b-11e9-9b17-c81f66cf135e,PLATINUM,149
0c0b7220-2050-11e9-9b3f-c81f66cf2333,GOLD,193
0c0ef690-bc7a-11e9-8249-c81f66cf2333,PLATINUM,199
0c177750-9f08-11e9-8251-c81f66dbb56c,GOLD,194
0c194620-d1cb-11e9-b0d8-c81f66cf135e,SILVER,89
0c1bd050-2115-11e9-828d-c81f66dbb56c,BRONZE,95
0c248980-c682-11e9-b0d8-c81f66cf135e,SILVER,124
0c270040-457a-11e9-8d57-c81f66cf2333,BRONZE,104
0c331830-206d-11e9-a43b-c81f66cf135e,GOLD,189
0c377240-9d22-11e9-8a0e-c81f66cf135e,GOLD,201
0c38c030-80e6-11e9-8251-c81f66dbb56c,BRONZE,43
0c3ec010-20b1-11e9-a447-c81f66cf2333,BRONZE,123
0c42bc90-a367-11e9-8251-c81f66dbb56c,SILVER,101
0c477c40-6e19-11e9-a20e-c81f66cf2333,BRONZE,41
0c4d7200-3bcc-11e9-8fac-c81f66dbb56c,BRONZE,46
0c4e5740-2792-11e9-a04d-c81f66dbb56c,SILVER,178
0c4f5ef0-66db-11e9-9d47-c81f66cf135e,BRONZE,69
0c506e80-3977-11e9-acc9-c81f66cf2333,BRONZE,77
0c521e10-7cd4-11e9-8a0e-c81f66cf135e,GOLD,195
0c5249a0-2115-11e9-828d-c81f66dbb56c,SILVER,182
0c66b4f0-8b21-11e9-8251-c81f66dbb56c,GOLD,194
0c6a2400-7a91-11e9-b135-c81f66cf135e,GOLD,198
0c727c80-1ffc-11e9-a5ff-c81f66dbb56c,SILVER,172
0c7367b0-e31c-11e9-a1d8-c81f66cf2333,SILVER,88
0c7d5f70-e3f0-11e9-b2c7-c81f66cf135e,PLATINUM,157
0c7ec6f0-237d-11e9-9704-c81f66cf135e,IRON,28
0c7eebf0-21e6-11e9-aa7f-c81f66cf2333,SILVER,168
0c85f0d0-811d-11e9-a937-c81f66cf2333,GOLD,198
0c896b70-2263-11e9-aa7f-c81f66cf2333,SILVER,175
0c8d4ac0-2c21-11e9-bc34-c81f66dbb56c,BRONZE,108
0c914e80-2051-11e9-9b3f-c81f66cf2333,BRONZE,94
0c9b7c60-3826-11e9-902d-c81f66cf2333,IRON,24
0c9ca570-457a-11e9-8d57-c81f66cf2333,GOLD,195
0c9d8fd0-457a-11e9-8d57-c81f66cf2333,GOLD,198
0ca06a30-ffaf-11e9-a814-2a70d10d127a,GOLD,99
0ca0dad0-71d2-11e9-a20e-c81f66cf2333,GOLD,200
0ca0fc50-e93b-11e9-afe8-c81f66cf135e,DIAMOND,123
0ca561a0-3d6f-11e9-902d-c81f66cf2333,BRONZE,98
0ca682a0-f936-11e9-8206-96c9432cf6e4,BRONZE,22
0ca6c940-9dfb-11e9-a30f-c81f66cf2333,BRONZE,42
0caba940-32a5-11e9-afa1-c81f66cf2333,SILVER,166
0cacd8b0-64a0-11e9-a30b-c81f66dbb56c,PLATINUM,195
0cb0b270-de74-11e9-8d57-c81f66cf2333,GOLD,196
0cb43190-c51d-11e9-b0d8-c81f66cf135e,GOLD,196
0cb6ead0-2044-11e9-8a0c-c81f66cf135e,GOLD,235
0cbd00a0-3782-11e9-b700-c81f66cf2333,BRONZE,68
0cc07130-20c7-11e9-a43b-c81f66cf135e,GOLD,190
0cc33a50-70ea-11e9-8274-c81f66cf135e,SILVER,178
0cc38a10-c86e-11e9-b538-c81f66dbb56c,GOLD,199
0cc93db0-206d-11e9-ba5a-c81f66cf135e,BRONZE,79
0cca6c30-457a-11e9-8d57-c81f66cf2333,IRON,20
0ccc84a0-37bc-11e9-b0dc-c81f66dbb56c,PLATINUM,199
0cd6cfa0-8280-11e9-be44-c81f66cf135e,GOLD,201
0cd91540-1ff6-11e9-beb2-c81f66cf135e,BRONZE,96
0cda18e0-6511-11e9-9094-c81f66cf2333,SILVER,89
0cdc33e0-8880-11e9-b135-c81f66cf135e,BRONZE,43
0cdd1e00-2024-11e9-a69a-c81f66dbb56c,BRONZE,115
0cdf0ae0-2005-11e9-a69a-c81f66dbb56c,IRON,59
0cf59c00-af53-11e9-b15b-c81f66cf2333,SILVER,88
0cf74890-457a-11e9-8d57-c81f66cf2333,BRONZE,53
0cf76fa0-457a-11e9-8d57-c81f66cf2333,BRONZE,70
0cfe6890-516f-11e9-a02e-c81f66cf2333,DIAMOND,201
0d061310-4521-11e9-84e0-c81f66cf2333,SILVER,178
0d1088c0-3c6d-11e9-b0dc-c81f66dbb56c,BRONZE,44
0d10e1e0-a760-11e9-8a0e-c81f66cf135e,GOLD,201
0d11d3c0-a5d5-11e9-a1ee-c81f66dbb56c,BRONZE,45
0d135320-207a-11e9-9b3f-c81f66cf2333,SILVER,172
0d17c1a0-0263-11ea-af55-5edcbba62409,GOLD,100
0d1ce810-6c81-11e9-8373-c81f66dbb56c,BRONZE,53
0d1d9720-5321-11e9-a9e1-c81f66cf135e,SILVER,170
0d1ed3b0-9de0-11e9-8251-c81f66dbb56c,BRONZE,65
0d35f6c0-29c4-11e9-aa3c-c81f66cf135e,SILVER,170
0d38ab90-5034-11e9-a02e-c81f66cf2333,DIAMOND,200
0d3d1200-4186-11e9-bc70-c81f66dbb56c,BRONZE,53
0d3ed340-4395-11e9-8458-c81f66cf135e,GOLD,191
0d40cf60-29c8-11e9-86a6-c81f66cf2333,GOLD,193
0d40d0f0-ed7c-11e9-b9db-c81f66dbb56c,SILVER,82
0d417e80-4078-11e9-bc29-c81f66cf135e,PLATINUM,200
0d4592e0-dc18-11e9-9874-c81f66dbb56c,GOLD,115
0d467080-200b-11e9-aa34-c81f66cf135e,GOLD,236
0d4f5090-d188-11e9-ac4e-c81f66dbb56c,BRONZE,35
0d4f5ab0-b999-11e9-90de-c81f66dbb56c,GOLD,156
0d502f50-6479-11e9-848d-c81f66dbb56c,SILVER,116
0d53af40-6f91-11e9-84dd-c81f66dbb56c,BRONZE,49
0d550820-a431-11e9-a1ee-c81f66dbb56c,SILVER,114
0d59ad60-99fc-11e9-b227-c81f66cf135e,SILVER,90
0d606e90-e9a5-11e9-8361-c81f66cf135e,GOLD,117
0d6c93a0-215f-11e9-ae04-c81f66dbb56c,IRON,34
0d6d3560-1fea-11e9-8a0c-c81f66cf135e,BRONZE,103
0d7768a0-244a-11e9-ae04-c81f66dbb56c,GOLD,192
0d77b8b0-2016-11e9-a69a-c81f66dbb56c,SILVER,164
0d78d810-2040-11e9-bc42-c81f66dbb56c,BRONZE,112
0d814ad0-5b4c-11e9-9330-c81f66dbb56c,DIAMOND,202
0d814c80-79e5-11e9-8a0e-c81f66cf135e,SILVER,156
0d98c550-2002-11e9-bc42-c81f66dbb56c,BRONZE,89
0d9c6740-1fe0-11e9-a69a-c81f66dbb56c,GOLD,195
0d9fe060-7bfb-11e9-be44-c81f66cf135e,SILVER,139
0da38d80-2130-11e9-b1c7-c81f66cf135e,GOLD,193
0da57180-24ce-11e9-8e8e-c81f66cf135e,BRONZE,91
0db7a5b0-2007-11e9-aac6-c81f66cf2333,SILVER,171
0dc0b000-21c0-11e9-ae04-c81f66dbb56c,BRONZE,77
0dc4e070-32b0-11e9-8782-c81f66cf2333,BRONZE,131
0dc953c0-2019-11e9-9a46-c81f66dbb56c,BRONZE,66
0dcc8310-22c1-11e9-aa7f-c81f66cf2333,IRON,58
0dd54820-9acf-11e9-a937-c81f66cf2333,SILVER,90
0dd65df0-457a-11e9-8d57-c81f66cf2333,SILVER,174
0dd68500-457a-11e9-8d57-c81f66cf2333,SILVER,190
0dd87580-2046-11e9-9a46-c81f66dbb56c,PLATINUM,199
0df93860-a697-11e9-a30f-c81f66cf2333,GOLD,195
0e05ee80-7121-11e9-a0ee-c81f66dbb56c,PLATINUM,199
0e095da0-2053-11e9-9331-c81f66cf2333,IRON,31
0e0e0f60-2091-11e9-9331-c81f66cf2333,SILVER,162
0e127f00-204b-11e9-a43b-c81f66cf135e,SILVER,164
0e148730-3d5d-11e9-b700-c81f66cf2333,BRONZE,106
0e1837e0-225a-11e9-828d-c81f66dbb56c,BRONZE,50
0e185d20-f48b-11e9-8137-c81f66cf2333,SILVER,78
0e1ca020-a37c-11e9-8a0e-c81f66cf135e,BRONZE,59
0e231dd0-206c-11e9-a3e1-c81f66cf2333,SILVER,161
0e2e0c60-649e-11e9-848d-c81f66dbb56c,BRONZE,46
0e318250-8aff-11e9-bd4d-c81f66cf2333,PLATINUM,199
0e320310-21fa-11e9-b502-c81f66cf2333,BRONZE,98
0e35ba40-2052-11e9-861f-c81f66cf135e,GOLD,197
0e4807c0-d512-11e9-b6e4-c81f66cf2333,GOLD,137
0e4a6150-be1f-11e9-84b5-c81f66cf135e,BRONZE,35
0e4cabb0-f35b-11e9-8731-c81f66dbb56c,SILVER,82
0e4dd7a0-23eb-11e9-b719-c81f66cf2333,IRON,29
0e4ed6b0-a5cc-11e9-be44-c81f66cf135e,GOLD,198
0e4f59f0-8722-11e9-a937-c81f66cf2333,GOLD,198
0e50aac0-2a62-11e9-a71c-c81f66cf2333,SILVER,163
0e50f720-2015-11e9-aa34-c81f66cf135e,BRONZE,87
0e624d90-32df-11e9-8782-c81f66cf2333,SILVER,166
0e69fbe0-f5c5-11e9-8eaf-6ec040427104,PLATINUM,113
0e6d5420-2578-11e9-a603-c81f66cf2333,SILVER,160
0e725970-2023-11e9-97cd-c81f66cf135e,BRONZE,116
0e78dff0-2061-11e9-9a90-c81f66dbb56c,SILVER,169
0e7c7820-200e-11e9-bc42-c81f66dbb56c,BRONZE,128
0e8174c0-bfbd-11e9-b0d8-c81f66cf135e,SILVER,102
0e85db10-e84d-11e9-a1d8-c81f66cf2333,SILVER,79
0e8d3270-add3-11e9-a997-c81f66dbb56c,GOLD,195
0e8e4810-2032-11e9-b995-c81f66cf2333,BRONZE,85
0e8f1620-8953-11e9-be44-c81f66cf135e,GOLD,199
0ea74b30-8ad6-11e9-be44-c81f66cf135e,BRONZE,43
0ea82710-76b5-11e9-a937-c81f66cf2333,SILVER,178
0eaa5470-bbd6-11e9-858a-c81f66cf2333,GOLD,200
0eaa76d0-457a-11e9-8d57-c81f66cf2333,BRONZE,53
0eab3a20-457a-11e9-8d57-c81f66cf2333,BRONZE,66
0eb38db0-227f-11e9-8e8e-c81f66cf135e,IRON,20
0eb7a8b0-6333-11e9-ab51-c81f66cf135e,SILVER,132
0eb80920-9e13-11e9-9959-c81f66cf2333,PLATINUM,200
0ebb40c0-24ee-11e9-b502-c81f66cf2333,BRONZE,126
0ec0d130-fd96-11e9-8ed9-46b4eaff8269,GOLD,106
0ec37710-bfce-11e9-bd12-c81f66dbb56c,SILVER,85
0ec629b0-2550-11e9-9237-c81f66cf2333,IRON,27
0ec6cff0-2271-11e9-a1e0-c81f66cf135e,BRONZE,102
0ecaec70-2262-11e9-9efe-c81f66dbb56c,IRON,62
0ecc6230-28e8-11e9-a04d-c81f66dbb56c,SILVER,149
0eccd7a0-2367-11e9-9704-c81f66cf135e,IRON,33
0ecd9150-21ae-11e9-9704-c81f66cf135e,BRONZE,116
0ed6a410-7f5b-11e9-a937-c81f66cf2333,GOLD,200
0ed895d0-856f-11e9-a30f-c81f66cf2333,BRONZE,42
0ee15e70-bbe0-11e9-bf64-c81f66cf135e,SILVER,142
0ee26540-d29c-11e9-b947-c81f66cf2333,GOLD,125
0ee4c1e0-67c2-11e9-9191-c81f66dbb56c,GOLD,195
0eed98b0-7e01-11e9-9af7-c81f66dbb56c,GOLD,201
0eee5870-2ab1-11e9-a5b4-c81f66cf135e,BRONZE,71
0eefcd50-4f77-11e9-80d3-c81f66dbb56c,PLATINUM,194
0efef040-d394-11e9-b0d8-c81f66cf135e,DIAMOND,107
0f03e3d0-5ba7-11e9-a602-c81f66cf2333,BRONZE,81
0f04d620-80b2-11e9-8b1d-c81f66dbb56c,GOLD,197
0f088030-3f36-11e9-bb35-c81f66dbb56c,DIAMOND,199
0f0ac340-89aa-11e9-9959-c81f66cf2333,GOLD,197
0f195090-205f-11e9-9a90-c81f66dbb56c,GOLD,195
0f1ad660-2f35-11e9-90bc-c81f66dbb56c,DIAMOND,199
0f1b25f0-bebb-11e9-91d7-c81f66cf2333,PLATINUM,199
0f1f51b0-3992-11e9-b700-c81f66cf2333,SILVER,173
0f278ec0-adb4-11e9-9525-c81f66cf2333,BRONZE,39
0f28df60-3865-11e9-8595-c81f66dbb56c,SILVER,178
0f2e7ab0-2069-11e9-ba5a-c81f66cf135e,PLATINUM,227
0f300970-3e46-11e9-b0dc-c81f66dbb56c,GOLD,200
0f370d00-2268-11e9-b719-c81f66cf2333,BRONZE,106
0f37a4d0-712e-11e9-a015-c81f66cf135e,BRONZE,42
0f396410-2051-11e9-8b20-c81f66cf135e,SILVER,158
0f39e1e0-2bd9-11e9-a5b4-c81f66cf135e,SILVER,178
0f3c68e0-2123-11e9-aa7f-c81f66cf2333,IRON,38
