,summonerId,summonerName,accountId,puuid
62,UII5j3OSFZ9ok5oYeLOGNy_HtdoZysSija0ATz6uX6yFj6k,Nelufera,YKKYI36_lYshdKdXUAYslk6UH6DmjyPob2YZOsUHanKfBeI,9eZqwMg22LMxLCnbajywvkanmBM-cpmYr7sCLZxSr4yEsZ0oHPuYpsS8fVDD_YAUdLDeFT9Qq-POcg
63,dVcwyDj1gRXp9rktOniHBsTulS9r35PP-2vo3mpoMbIUKbU,PeterPlz,yNBJ5tlZc_LqgZ5QoGXkZhZsUz1QFCq5KdRg4uc3jzSjgmU,IYWafI5FZlM7yoEQYEOl5fQ3Bwc_v_GG6i_9VqyeeZKDo1KLYX9ZAso2cOPTXi4jZs0u0Fh9XddAxQ
64,502t9CP_noF52U9Y1jeTHdCsJOwx6udv_TTj0Qg1iqWA11U,bhunter718,v5K32LzLwycGvO4xXax8cotj5C4-BUmQrePeTk9rT7VdW5w,BLQjnvQZyjEhCL-vaMLJSFc2zZEDRikazqwnFwGNIH68iO2kMUsvJ52AKwvmXX-a5iOWaeXLbZNCVA
65,sRZWvjcD6zYgrSFn-_54dL6p3RRAmUwyCu25JAYSmQuPcOg,DuckDemolition,oQPBWqUXhqlb_bJG_WK_NjgJ54GhELP33FsznUPdYjkLglU,qF6di8D9wdJQJxCNCRiqbgE2HjetPfzax5hD65_fhE4-95RDxdhaP5GKOPrM2jNAuKYSQT7-CpoTFQ
66,NG-9A-oXzGuWGY4Ojt-3OV71_HYdSW9n0s6r8UROp-FjBvU,Ego is lose,Yp0wFuMLkP9n1KJUFxudM21iM886Qms3de2opJ7QZbiE6Dc,-9F3LHUZ0rAdEsLGtOYabe2O2Y-pwjGch138Qw9-91iKayyWMJUBitzS5jzqzYmeYcNfqBRxZ3ks4w
67,OQswZh2Pnlz7Kg2Y3mkES-2o3Dex8qdA05ocxBj4eNYiJ3c,GrzzlyAdms,CTBvuKcd5E_LmtG3cN9pU35WTPdt7VYSWGaySjoEOYTx1BE,cwlcATLHAF4mn_34d6DbiPDPMSF4RP7k722dpSF5AGmi7skc27lOSXBtwyrxzIyEN46-2XLwePxwVQ
68,qPnRSm2ahXMcZXxH8MEfqyu9YqG6tiFgAHIuv8gT-N1WYXY,AceHelosis,hxh30E6OeLNS58rQn1eMz3ZtINcYT_ug6edbNgUNWrwoQ24,yPvHE23zW5_khWCULW-YfzvEjvOtP4GUKRsBF6AffWq_YgRKUpqQdaOk4bskoFaNYK_KQ3bNs9-rcw
69,g1etMdbrOS4ShDLJG5h0V4z2shej2V_9mMh5KlmoMbXlUS8,Unfaithful,Budx6XjHWgf1_hQ3XERIDiuO51uQ6GWwRCqxR1OHx3aQ5DM,2QRbFRUH-phbuZBqo3HRt0rb2Zu4LAgoX0YHn0p2HsukZIo4WUOagRT84mkEHL9iLfzx7uUcs_ty2w
70,XGSR3jN5bi_QA90EYpN4JNkNAiy5quEAXXgBn6XbbOjH9g4,Randoms,M1e8lGPGbpknLnyJ1NqDrSoEhXk3GMpdIgi6Wh2NYXGoZYA,xhpv6gIw1jC_SzUgB-kuz5q8fN3KEeD3cE2q993dNEctokdezy8mH9zeZ4eZORLCavbNH0GW-ToYnw
71,tcxz0R6knMdzUMAidJgKVN-nPaaTkJDnNW6AcrjLBl7rmEU,Brolaf Citrine,X3Nf87n0eELVfzuFUAX1M_oIEEnkugGP1i_EUzFopFu_dw,ydUlFx69zRECSS416okAyjkXRhMUSSHuhMv7ZI_7T_m6qKYFoj2C2Gu7oBjrVSA0k1LQcFD23Vv8jg
72,F3C1mCl3sDUuo-VMvtV0krtPwI13S2a6ovp_FxRJbmtapCA,Velpro Whale,TdImoKTn7V6_PLcyVurdsLbM7dtMLz2uqI4DaSmw-iUq-dc,cD5831A4MeZRIC63aJXxERtEP2VptKBp4TfR9XeojXo6n1DL2LWm0FiFMc05bHR-XSsR_7I1ADmTvA
73,XFtjX3mbxDqlZ2Kn0zFvMkyuuo3YqTMyJ35_2eQH-koJ5Kk,TKP Myri,WZkHH5nhN9o1daBSSWrrEroNDL_fFC-FeOxj6OGXcB0m3D4,gR1vvVn-0K9vTnLzNp0Z9uzI8Py9NLM7u2YOWW2xEJWHRaeX5wUtZifNfEbuooGCGl6K4AUww-Qarw
74,2bl9Y3yFoiK1vU-JpjRtNpdhgDOzIYoyvSdZDfUG1R0IpcA,Masked Fighter,FTyBWg1qysjI1BQpk89JDKwj4hFtSFp0g9QfcZ0jMHYvI20,FyFyteUwPnb6ETWaVZKjErd86HK0dyLu1C3JDyP5UI82JEVuUguiDvvwKKFHOWRDEbqPA5Qucg7EVQ
75,9Wl66g5VWhy81mBNyQa5SNqQkoo0h-OoJjaiI2ZAFercd2k,Ayro,hD7uiM6JzDaOEScls1GUEpz2u1LaLGNKRev0Z8GcpG6-WIc,L8z9ec-wijki2n6cH-6Y2gA6OXKQuSV8YGzqEuYc8QWWX-wwJ0rUZouiOoyXNxIkNr2cAMQSagl7QQ
76,GnlAeOzp5kBiY5xLLqY26e1VkvAwBuGcjhArvWTE9OFru90,Furutsukeki,THdvg3zau71651gG9b_aXa3RhAkQTanf4VoI2wFxB5sq50I,UyuTlCfUydg-ceu77l0d_KnHKf1ZLf3rxWN0lk5rJ9Jpua-fYw42Tr8_E19XkJx2HA1gsbC9nkdEqQ
77,Yr_inW4_AQgPUy1cYCEhmYVtNyTacoUsMhTGxUW9-J57svo,Misò,FjWi8XAWFi0jI_rE-HvBP1p3cWdz88_pSiTnqdMUqhtJZHU,gHLXF1CKo0n7JPmw2xTpwxgFVk0KiZe9yPnFK7ZPJxebhNKZwPHvGucEtKLdD17WMdvjMuUg8LmfVw
